Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Revenue,Cost,Profit,Profit_Margin,Month,Quarter,Year
1099,2023-03-04,David,East,7952.11,10,Furniture,1531.2,1955.56,New,0.0,Credit Card,Online,East-David,7952.11,15312.0,-7359.89,-0.9255266841127702,2023-03,2023Q1,2023
1044,2023-05-23,Bob,West,8552.47,19,Food,2182.75,2504.03,New,0.01,Bank Transfer,Online,West-Bob,8552.47,41472.25,-32919.78,-3.8491546886455024,2023-05,2023Q2,2023
1086,2023-06-02,Bob,East,2495.57,3,Electronics,1595.35,1625.7099999999998,New,0.27,Cash,Online,East-Bob,2495.57,4786.049999999999,-2290.479999999999,-0.9178183741590094,2023-06,2023Q2,2023
1091,2023-05-25,Alice,North,9610.21,24,Clothing,3639.3,3750.63,New,0.23,Bank Transfer,Retail,North-Alice,9610.21,87343.20000000001,-77732.99000000002,-8.088583912318256,2023-05,2023Q2,2023
1035,2023-08-13,Alice,West,2049.56,5,Clothing,3991.69,4454.97,New,0.14,Credit Card,Retail,West-Alice,2049.56,19958.45,-17908.89,-8.737919358301294,2023-08,2023Q3,2023
1065,2023-11-05,Alice,East,9519.16,3,Furniture,4173.04,4362.44,New,0.23,Bank Transfer,Retail,East-Alice,9519.16,12519.119999999999,-2999.959999999999,-0.31514965606208944,2023-11,2023Q4,2023
1099,2023-04-14,Alice,East,9948.71,27,Food,4929.55,4990.33,Returning,0.29,Credit Card,Online,East-Alice,9948.71,133097.85,-123149.14000000001,-12.378402828105354,2023-04,2023Q2,2023
1047,2023-04-14,Eve,West,7146.06,16,Clothing,3966.86,4321.04,Returning,0.23,Credit Card,Retail,West-Eve,7146.06,63469.76,-56323.700000000004,-7.88178380814043,2023-04,2023Q2,2023
1078,2023-02-08,Alice,South,9813.32,49,Furniture,3026.85,3183.58,Returning,0.25,Cash,Retail,South-Alice,9813.32,148315.65,-138502.33,-14.11370769525502,2023-02,2023Q1,2023
1003,2023-07-17,Eve,West,5738.44,15,Electronics,1729.14,1870.88,Returning,0.23,Cash,Online,West-Eve,5738.44,25937.100000000002,-20198.660000000003,-3.5198869379134408,2023-07,2023Q3,2023
1001,2023-05-14,Eve,South,2669.46,35,Electronics,2745.75,3244.76,New,0.05,Bank Transfer,Online,South-Eve,2669.46,96101.25,-93431.79,-35.00025847924299,2023-05,2023Q2,2023
1005,2023-03-08,Alice,North,4426.26,12,Clothing,253.29,683.78,New,0.25,Credit Card,Online,North-Alice,4426.26,3039.48,1386.7800000000002,0.3133073972157081,2023-03,2023Q1,2023
1090,2023-06-28,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,5976.25,153212.08000000002,-147235.83000000002,-24.636825768667645,2023-06,2023Q2,2023
1014,2023-02-11,David,West,823.51,44,Food,2257.48,2747.81,Returning,0.27,Cash,Online,West-David,823.51,99329.12,-98505.61,-119.61677453825698,2023-02,2023Q1,2023
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob,6261.2,3876.8600000000006,2384.3399999999992,0.3808119849230178,2023-01,2023Q1,2023
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,9813.66,16892.27,-7078.610000000001,-0.7213017365590413,2023-04,2023Q2,2023
1079,2023-06-06,David,South,1982.07,34,Furniture,1967.96,1993.4,Returning,0.15,Credit Card,Online,South-David,1982.07,66910.64,-64928.57,-32.75796011240774,2023-06,2023Q2,2023
1015,2023-10-16,Charlie,North,7946.69,23,Food,2937.94,3007.53,Returning,0.03,Cash,Retail,North-Charlie,7946.69,67572.62,-59625.92999999999,-7.5032409720273465,2023-10,2023Q4,2023
1090,2023-08-19,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,9088.2,72782.11,-63693.91,-7.008418608745406,2023-08,2023Q3,2023
1042,2023-06-06,Bob,North,9442.65,20,Food,3115.06,3565.58,Returning,0.3,Credit Card,Retail,North-Bob,9442.65,62301.2,-52858.549999999996,-5.5978512387941946,2023-06,2023Q2,2023
1077,2023-02-07,Eve,West,9605.34,12,Clothing,2427.46,2743.09,New,0.29,Credit Card,Retail,West-Eve,9605.34,29129.52,-19524.18,-2.0326380950596232,2023-02,2023Q1,2023
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,5262.45,76484.89,-71222.44,-13.534083934289162,2023-04,2023Q2,2023
1063,2023-10-16,Charlie,North,9775.35,4,Clothing,1134.67,1201.39,New,0.3,Bank Transfer,Retail,North-Charlie,9775.35,4538.68,5236.67,0.5357015349834021,2023-10,2023Q4,2023
1096,2023-09-11,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,7597.37,13997.11,-6399.740000000001,-0.8423625544102763,2023-09,2023Q3,2023
1052,2023-07-15,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,1700.55,144112.8,-142412.25,-83.74481785304755,2023-07,2023Q3,2023
1096,2023-03-27,Alice,North,4821.31,48,Clothing,2449.21,2714.12,New,0.01,Credit Card,Online,North-Alice,4821.31,117562.08,-112740.77,-23.383845884209894,2023-03,2023Q1,2023
1004,2023-11-18,Alice,East,7211.48,1,Food,182.99,211.18,Returning,0.27,Bank Transfer,Retail,East-Alice,7211.48,182.99,7028.49,0.974625180961467,2023-11,2023Q4,2023
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve,2548.67,48334.75,-45786.08,-17.96469531167236,2023-01,2023Q1,2023
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice,6442.09,1150.64,5291.45,0.8213871585153265,2023-01,2023Q1,2023
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.92,Returning,0.25,Bank Transfer,Online,South-David,6699.34,80406.59999999999,-73707.26,-11.00216737768198,2023-05,2023Q2,2023
1043,2023-11-26,Bob,South,1710.73,3,Electronics,2009.1,2186.42,New,0.25,Bank Transfer,Online,South-Bob,1710.73,6027.299999999999,-4316.57,-2.523232771974537,2023-11,2023Q4,2023
1029,2023-12-19,Eve,North,5694.34,21,Food,3085.1,3200.75,New,0.21,Cash,Retail,North-Eve,5694.34,64787.1,-59092.759999999995,-10.377455508452252,2023-12,2023Q4,2023
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,7739.11,100943.25,-93204.14,-12.043263372661714,2023-04,2023Q2,2023
1013,2023-10-21,David,East,5039.07,20,Electronics,1533.36,1649.7399999999998,Returning,0.1,Bank Transfer,Online,East-David,5039.07,30667.199999999997,-25628.129999999997,-5.0858848954271325,2023-10,2023Q4,2023
1032,2023-06-08,Eve,West,219.82,49,Electronics,4812.41,5088.0,Returning,0.09,Credit Card,Online,West-Eve,219.82,235808.09,-235588.27,-1071.7326448912747,2023-06,2023Q2,2023
1071,2023-10-30,Alice,West,189.48,22,Electronics,2701.39,3185.81,New,0.01,Bank Transfer,Online,West-Alice,189.48,59430.579999999994,-59241.09999999999,-312.65093941313063,2023-10,2023Q4,2023
1059,2023-08-16,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,3634.59,65321.34,-61686.75,-16.972134408557775,2023-08,2023Q3,2023
1086,2023-12-31,Alice,South,9269.32,33,Clothing,3419.33,3890.36,Returning,0.21,Cash,Retail,South-Alice,9269.32,112837.89,-103568.57,-11.173265137032708,2023-12,2023Q4,2023
1028,2023-08-04,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,2363.9,127312.16,-124948.26000000001,-52.856829815136,2023-08,2023Q3,2023
1066,2023-07-03,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,6380.2,38689.65,-32309.45,-5.064018369330116,2023-07,2023Q3,2023
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David,2298.55,99929.48000000001,-97630.93000000001,-42.475008157316566,2023-01,2023Q1,2023
1045,2023-06-06,Bob,South,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,3284.53,4743.3,-1458.77,-0.4441335594438169,2023-06,2023Q2,2023
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,8495.62,7328.719999999999,1166.9000000000015,0.13735313020120973,2023-05,2023Q2,2023
1057,2023-09-18,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,7315.73,45547.75,-38232.020000000004,-5.226002053110217,2023-09,2023Q3,2023
1006,2023-06-06,Bob,East,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,1044.45,35734.02,-34689.57,-33.21324141892862,2023-06,2023Q2,2023
1028,2023-02-16,Bob,East,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,4344.15,47258.159999999996,-42914.009999999995,-9.878574634853768,2023-02,2023Q1,2023
1028,2023-11-20,Alice,East,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,388.78,3674.6,-3285.8199999999997,-8.45161788157827,2023-11,2023Q4,2023
1044,2023-11-28,Charlie,West,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,4860.81,22223.579999999998,-17362.769999999997,-3.571991087905101,2023-11,2023Q4,2023
1084,2023-06-22,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,6658.1,210306.53,-203648.43,-30.58656824018864,2023-06,2023Q2,2023
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,1273.18,201955.52000000002,-200682.34000000003,-157.62291270676576,2023-05,2023Q2,2023
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,2959.96,119385.12,-116425.15999999999,-39.33335585616022,2023-04,2023Q2,2023
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,4038.58,154848.76,-150810.18000000002,-37.34237776644267,2023-04,2023Q2,2023
1092,2023-08-31,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,9203.36,201394.05999999997,-192190.69999999995,-20.882666765181405,2023-08,2023Q3,2023
1089,2023-10-19,Eve,West,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,9933.22,48772.42,-38839.2,-3.9100311882753025,2023-10,2023Q4,2023
1062,2023-10-09,Bob,East,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,544.62,6326.36,-5781.74,-10.616099298593515,2023-10,2023Q4,2023
1097,2023-10-26,Alice,East,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,7633.98,126543.33,-118909.35,-15.576324538445217,2023-10,2023Q4,2023
1001,2023-10-10,David,West,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,3780.07,46846.799999999996,-43066.729999999996,-11.393103831410528,2023-10,2023Q4,2023
1027,2023-03-10,Eve,South,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,3985.34,52739.61,-48754.270000000004,-12.23340292170806,2023-03,2023Q1,2023
1062,2023-05-28,Bob,South,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,7567.22,26128.48,-18561.26,-2.4528505844947017,2023-05,2023Q2,2023
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,9192.42,20487.95,-11295.53,-1.2287874139780386,2023-01,2023Q1,2023
1003,2023-09-11,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,9514.19,92805.46,-83291.27,-8.754425757736602,2023-09,2023Q3,2023
1070,2023-11-26,David,North,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,5813.51,123598.4,-117784.89,-20.260546554491174,2023-11,2023Q4,2023
1072,2023-12-26,Charlie,North,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,3635.5,38245.09,-34609.59,-9.519898225828634,2023-12,2023Q4,2023
1027,2023-02-07,Bob,West,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,7896.74,2997.27,4899.469999999999,0.6204421064895134,2023-02,2023Q1,2023
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,2584.91,111988.4,-109403.48999999999,-42.32390682847758,2023-05,2023Q2,2023
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,5684.33,29404.0,-23719.67,-4.172817200971794,2023-07,2023Q3,2023
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,3649.93,26865.499999999996,-23215.569999999996,-6.360552120177647,2023-01,2023Q1,2023
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,6600.65,208958.54,-202357.89,-30.65726708733231,2023-10,2023Q4,2023
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,2479.95,3736.88,-1256.9300000000003,-0.5068368313877297,2023-12,2023Q4,2023
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,1996.77,19939.260000000002,-17942.49,-8.985756997551047,2023-10,2023Q4,2023
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,9190.57,17089.5,-7898.93,-0.8594602946280808,2023-12,2023Q4,2023
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,1107.86,63310.50000000001,-62202.64000000001,-56.14666113046776,2023-08,2023Q3,2023
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,5108.98,153438.63,-148329.65,-29.033124028671086,2023-05,2023Q2,2023
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,2286.44,167055.75,-164769.31,-72.06369290250345,2023-04,2023Q2,2023
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,485.41,150315.08,-149829.66999999998,-308.66622030860503,2023-07,2023Q3,2023
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,456.59,18547.82,-18091.23,-39.62248406666813,2023-04,2023Q2,2023
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,1834.7,3728.55,-1893.8500000000001,-1.0322396032048837,2023-04,2023Q2,2023
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,8681.03,13212.449999999999,-4531.419999999998,-0.5219910540569492,2023-11,2023Q4,2023
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,2896.54,125495.04000000001,-122598.50000000001,-42.32584393793975,2023-06,2023Q2,2023
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,9509.55,7505.36,2004.1899999999996,0.21075550367788168,2023-12,2023Q4,2023
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,5858.06,4190.83,1667.2300000000005,0.28460445949683005,2023-11,2023Q4,2023
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,4422.48,141458.4,-137035.91999999998,-30.98621587887339,2023-05,2023Q2,2023
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,5842.88,139396.5,-133553.62,-22.85749835697464,2023-10,2023Q4,2023
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,5215.31,40774.58,-35559.270000000004,-6.818246662231009,2023-11,2023Q4,2023
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,7611.88,43848.84,-36236.96,-4.760579515178905,2023-05,2023Q2,2023
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,2896.71,59934.600000000006,-57037.89000000001,-19.690576550638486,2023-04,2023Q2,2023
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,3595.2,41953.8,-38358.600000000006,-10.669392523364488,2023-04,2023Q2,2023
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,8951.53,39183.69,-30232.160000000003,-3.377317620563189,2023-10,2023Q4,2023
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,9469.92,13232.44,-3762.5200000000004,-0.3973127544900063,2023-02,2023Q1,2023
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,8936.33,34898.5,-25962.17,-2.9052385039496076,2023-01,2023Q1,2023
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,4252.54,32937.04,-28684.5,-6.745262831155028,2023-10,2023Q4,2023
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,7825.62,15451.240000000002,-7625.620000000002,-0.9744429195386438,2023-10,2023Q4,2023
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,4815.72,119095.8,-114280.08,-23.73063217961177,2023-08,2023Q3,2023
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,5025.64,36605.520000000004,-31579.880000000005,-6.283752915051616,2023-09,2023Q3,2023
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,2126.33,95053.14000000001,-92926.81000000001,-43.70291064886448,2023-09,2023Q3,2023
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,5952.19,10344.39,-4392.2,-0.737913272257774,2023-10,2023Q4,2023
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,1942.75,19198.62,-17255.87,-8.882187620640844,2023-04,2023Q2,2023
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,3382.49,166932.72,-163550.23,-48.352021735467076,2023-12,2023Q4,2023
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,8564.8,121492.20000000001,-112927.40000000001,-13.185059779562865,2023-04,2023Q2,2023
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,2150.05,139402.66,-137252.61000000002,-63.83693867584475,2023-07,2023Q3,2023
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,804.47,73357.5,-72553.03,-90.18736559473939,2023-11,2023Q4,2023
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,783.18,7971.960000000001,-7188.780000000001,-9.17896269056922,2023-01,2023Q1,2023
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,9413.77,651.0,8762.77,0.9308459841275069,2023-11,2023Q4,2023
1068,2023-02-24,Bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob,5118.51,79631.42,-74512.91,-14.557539205745423,2023-02,2023Q1,2023
1055,2023-05-29,Eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve,4153.18,38389.2,-34236.02,-8.243326800186843,2023-05,2023Q2,2023
1075,2023-11-05,Bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob,8127.7,61993.87,-53866.170000000006,-6.627480098920975,2023-11,2023Q4,2023
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,8374.68,115699.9,-107325.22,-12.815441306414096,2023-05,2023Q2,2023
1017,2023-07-21,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,3388.69,172.59,3216.1,0.9490688142025384,2023-07,2023Q3,2023
1038,2023-11-09,David,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David,6966.82,1281.65,5685.17,0.8160351494656098,2023-11,2023Q4,2023
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,7734.12,86900.1,-79165.98000000001,-10.23593893035019,2023-04,2023Q2,2023
1069,2023-06-03,David,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David,6581.04,60236.4,-53655.36,-8.153021406950877,2023-06,2023Q2,2023
1098,2023-10-18,Eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve,1600.79,15225.63,-13624.84,-8.511322534498591,2023-10,2023Q4,2023
1070,2023-03-04,Bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob,8771.24,54804.899999999994,-46033.659999999996,-5.248249962377041,2023-03,2023Q1,2023
1086,2023-09-01,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,5437.04,69276.36,-63839.32,-11.741557906507953,2023-09,2023Q3,2023
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve,2896.48,29139.44,-26242.96,-9.060293873943545,2023-01,2023Q1,2023
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,4309.76,147568.44,-143258.68,-33.24052383427383,2023-03,2023Q1,2023
1097,2023-03-16,David,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David,471.95,68547.15,-68075.2,-144.2423985591694,2023-03,2023Q1,2023
1073,2023-10-21,Alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice,1365.88,115114.05,-113748.17,-83.2783040969924,2023-10,2023Q4,2023
1059,2023-07-29,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,7678.91,68595.36,-60916.45,-7.932955328295292,2023-07,2023Q3,2023
1070,2023-12-13,Alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice,100.12,30098.16,-29998.04,-299.62085497403115,2023-12,2023Q4,2023
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob,4224.0,189660.51,-185436.51,-43.90068892045455,2023-01,2023Q1,2023
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,5272.85,12365.46,-7092.609999999999,-1.345118863612657,2023-05,2023Q2,2023
1003,2023-12-30,Alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice,640.88,6716.87,-6075.99,-9.480698414679814,2023-12,2023Q4,2023
1020,2023-09-08,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,9733.47,116281.1,-106547.63,-10.946520613922887,2023-09,2023Q3,2023
1059,2023-06-28,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,2338.64,25607.14,-23268.5,-9.94958608421989,2023-06,2023Q2,2023
1036,2023-07-01,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,3111.57,25075.0,-21963.43,-7.058632780236343,2023-07,2023Q3,2023
1019,2023-06-01,Bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob,3109.03,138215.5,-135106.47,-43.45614870232838,2023-06,2023Q2,2023
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie,2381.12,71234.42,-68853.3,-28.91635028893966,2023-01,2023Q1,2023
1067,2023-06-29,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,114.59,207327.36,-207212.77,-1808.2971463478486,2023-06,2023Q2,2023
1019,2023-07-17,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,7320.51,22598.66,-15278.15,-2.087033553673173,2023-07,2023Q3,2023
1020,2023-12-10,Bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob,9671.77,192080.25,-182408.48,-18.859886039473643,2023-12,2023Q4,2023
1096,2023-06-10,Charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie,2320.51,1515.72,804.7900000000002,0.3468160016548087,2023-06,2023Q2,2023
1071,2023-06-26,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,6664.17,10353.699999999999,-3689.529999999999,-0.5536368369954546,2023-06,2023Q2,2023
1052,2023-10-12,David,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David,7444.77,144275.32,-136830.55000000002,-18.379419377630203,2023-10,2023Q4,2023
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,8499.41,5073.32,3426.09,0.4030973914659959,2023-03,2023Q1,2023
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,4284.03,77870.54,-73586.51,-17.176936202594288,2023-05,2023Q2,2023
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,3099.02,27041.12,-23942.1,-7.7257003827016275,2023-06,2023Q2,2023
